college,province,year,type,batch,class,min,min_rank,batch_min,gap
扬州大学,河南,2018,理科,本科一批,普通类,573,31384,499,74
扬州大学,河南,2017,理科,本科一批,普通类,549,29156,484,65
扬州大学,河南,2016,理科,本科一批,普通类,572,29719,523,49
扬州大学,河南,2015,理科,本科一批,普通类,567,27645,529,38
海南大学,河南,2021,理科,本科一批,普通类,594,30319,518,76
海南大学,河南,2021,理科,本科一批,其他单列,589,34265,518,71
海南大学,河南,2021,理科,本科一批,高收费专业,563,59195,518,45
海南大学,河南,2021,理科,本科二批,普通类,546,79430,400,146
海南大学,河南,2020,理科,本科一批,普通类,615,31039,544,71
海南大学,河南,2020,理科,本科一批,其他单列,611,34290,544,67
海南大学,河南,2020,理科,本科一批,高收费专业,588,56402,544,44
海南大学,河南,2020,理科,本科二批,普通类,569,78357,418,151
海南大学,河南,2019,理科,本科一批,普通类,572,33407,502,70
海南大学,河南,2019,理科,本科一批,软件工程,570,34852,502,68
海南大学,河南,2019,理科,本科一批,中外合作办学,541,61214,502,39
海南大学,河南,2019,理科,本科二批,普通类,522,82193,385,137
海南大学,河南,2018,理科,本科一批,软件工程,564,37772,499,65
海南大学,河南,2018,理科,本科一批,普通类,558,42341,499,59
海南大学,河南,2018,理科,本科一批,中外合作办学,533,64596,499,34
海南大学,河南,2018,理科,本科二批,普通类,520,77679,374,146
海南大学,河南,2017,理科,本科一批,普通类,542,33844,484,58
海南大学,河南,2017,理科,本科二批,普通类,491,77638,342,149
海南大学,河南,2017,理科,本科一批,中外合作办学,486,83016,484,2
海南大学,河南,2016,理科,本科一批,普通类,566,33816,523,43
海南大学,河南,2016,理科,本科一批,高收费专业,540,54875,523,17
海南大学,河南,2016,理科,本科二批,普通类,521,72807,447,74
海南大学,河南,2015,理科,本科一批,普通类,559,33222,529,30
海南大学,河南,2015,理科,本科一批,高收费专业,530,58832,529,1
海南大学,河南,2015,理科,本科二批,普通类,518,72028,458,60
武汉理工大学,河南,2021,理科,本科一批,普通类,618,15229,518,100
武汉理工大学,河南,2021,理科,本科一批,高收费专业,587,35958,518,69
武汉理工大学,河南,2021,理科,本科一批,其他单列,575,46947,518,57
武汉理工大学,河南,2020,理科,本科一批,普通类,638,15517,544,94
武汉理工大学,河南,2020,理科,本科一批,高收费专业,630,20308,544,86
武汉理工大学,河南,2020,理科,本科一批,其他单列,613,32658,544,69
武汉理工大学,河南,2019,理科,本科一批,普通类,604,14189,502,102
武汉理工大学,河南,2019,理科,本科一批,中外合作办学,590,21457,502,88
武汉理工大学,河南,2019,理科,本科一批,单列类专业,572,33407,502,70
武汉理工大学,河南,2018,理科,本科一批,普通类,607,13303,499,108
武汉理工大学,河南,2018,理科,本科一批,中外合作办学,592,20067,499,93
武汉理工大学,河南,2017,理科,本科一批,普通类,581,13161,484,97
武汉理工大学,河南,2017,理科,本科一批,中外合作办学,567,19244,484,83
武汉理工大学,河南,2016,理科,本科一批,普通类,606,12323,523,83
武汉理工大学,河南,2016,理科,本科一批,高收费专业,588,20370,523,65
武汉理工大学,河南,2015,理科,本科一批,普通类,596,12381,529,67
武汉理工大学,河南,2015,理科,本科一批,高收费专业,582,18894,529,53
南昌大学,河南,2021,理科,本科一批,普通类,603,23896,518,85
南昌大学,河南,2021,理科,本科一批,高收费专业,592,31893,518,74
南昌大学,河南,2020,理科,本科一批,普通类,622,25751,544,78
南昌大学,河南,2020,理科,本科一批,高收费专业,617,29485,544,73
南昌大学,河南,2019,理科,本科一批,普通类,579,28476,502,77
南昌大学,河南,2019,理科,本科一批,中外合作办学,577,29841,502,75
南昌大学,河南,2018,理科,本科一批,普通类,583,25200,499,84
南昌大学,河南,2018,理科,本科一批,中外合作办学,566,36312,499,67
南昌大学,河南,2018,理科,专科批,普通类,428,194502,200,228
南昌大学,河南,2017,理科,本科一批,普通类,562,21699,484,78
南昌大学,河南,2017,理科,本科一批,中外合作办学,538,36597,484,54
南昌大学,河南,2017,理科,专科批,普通类,409,179649,180,229
南昌大学,河南,2016,理科,本科一批,普通类,584,22540,523,61
南昌大学,河南,2016,理科,本科一批,高收费专业,552,44640,523,29
南昌大学,河南,2016,理科,专科批,普通类,430,184662,180,250
南昌大学,河南,2015,理科,本科一批,普通类,577,21585,529,48
南昌大学,河南,2015,理科,本科一批,高收费专业,545,44499,529,16
南昌大学,河南,2015,理科,专科批,普通类,445,0,-,-
深圳大学,河南,2021,理科,本科一批,普通类,615,16706,518,97
深圳大学,河南,2020,理科,本科一批,普通类,634,17857,544,90
深圳大学,河南,2019,理科,本科一批,普通类,607,12858,502,105
深圳大学,河南,2018,理科,本科一批,普通类,606,13715,499,107
深圳大学,河南,2017,理科,本科一批,普通类,579,13936,484,95
深圳大学,河南,2016,理科,本科一批,普通类,598,15596,523,75
深圳大学,河南,2015,理科,本科一批,普通类,585,17326,529,56
江南大学,河南,2021,理科,本科一批,普通类,605,22560,518,87
江南大学,河南,2021,理科,本科一批,高收费专业,581,41207,518,63
江南大学,河南,2020,理科,本科一批,普通类,626,22973,544,82
江南大学,河南,2020,理科,本科一批,高收费专业,613,32658,544,69
江南大学,河南,2019,理科,本科一批,普通类,600,16048,502,98
江南大学,河南,2019,理科,本科一批,中外合作办学,552,50338,502,50
江南大学,河南,2018,理科,本科一批,普通类,602,15444,499,103
江南大学,河南,2018,理科,本科一批,中外合作办学,582,25779,499,83
江南大学,河南,2017,理科,本科一批,普通类,574,16049,484,90
江南大学,河南,2017,理科,本科一批,中外合作办学,550,28512,484,66
江南大学,河南,2016,理科,本科一批,普通类,596,16498,523,73
江南大学,河南,2016,理科,本科一批,高收费专业,569,31811,523,46
江南大学,河南,2015,理科,本科一批,普通类,585,17326,529,56
成都理工大学,河南,2021,理科,本科一批,普通类,596,28854,518,78
成都理工大学,河南,2021,理科,本科一批,异地校区,581,41207,518,63
成都理工大学,河南,2020,理科,本科一批,普通类,617,29485,544,73
成都理工大学,河南,2020,理科,本科一批,异地校区,598,46111,544,54
成都理工大学,河南,2019,理科,本科一批,普通类,574,31945,502,72
成都理工大学,河南,2018,理科,本科一批,普通类,573,31384,499,74
成都理工大学,河南,2017,理科,本科一批,普通类,545,31818,484,61
成都理工大学,河南,2016,理科,本科一批,普通类,566,33816,523,43
成都理工大学,河南,2016,理科,本科二批,普通类,540,54875,447,93
成都理工大学,河南,2015,理科,本科一批,普通类,557,34642,529,28
成都理工大学,河南,2015,理科,本科二批,普通类,542,47198,458,84
中国人民大学,河南,2021,理科,本科一批,普通类,671,1290,518,153
中国人民大学,河南,2020,理科,本科一批,普通类,687,848,544,143
中国人民大学,河南,2020,理科,本科提前批,普通类,683,1272,-,-
中国人民大学,河南,2019,理科,本科一批,普通类,658,1115,502,156
中国人民大学,河南,2018,理科,本科一批,普通类,667,794,499,168
中国人民大学,河南,2017,理科,本科一批,普通类,645,889,484,161
中国人民大学,河南,2016,理科,本科一批,普通类,662,790,523,139
中国人民大学,河南,2015,理科,本科一批,普通类,655,814,529,126
暨南大学,河南,2021,理科,本科一批,普通类,617,15697,518,99
暨南大学,河南,2021,理科,本科一批,其他单列,602,24547,518,84
暨南大学,河南,2021,理科,本科一批,高收费专业,600,25941,518,82
暨南大学,河南,2020,理科,本科一批,普通类,637,16139,544,93
暨南大学,河南,2020,理科,本科一批,高收费专业,630,20308,544,86
暨南大学,河南,2020,理科,本科一批,其他单列,623,25056,544,79
暨南大学,河南,2019,理科,本科一批,普通类,590,21457,502,88
暨南大学,河南,2019,理科,本科一批,中外合作办学,590,21457,502,88
暨南大学,河南,2019,理科,国家专项计划本科批,普通类,584,25153,-,-
暨南大学,河南,2018,理科,本科一批,普通类,604,14591,499,105
暨南大学,河南,2018,理科,本科一批,其他单列,588,22262,499,89
暨南大学,河南,2018,理科,本科一批,较高收费,566,36312,499,67
暨南大学,河南,2017,理科,本科一批,普通类,580,13549,484,96
暨南大学,河南,2016,理科,本科一批,普通类,606,12323,523,83
暨南大学,河南,2015,理科,本科一批,普通类,598,11618,529,69
青岛理工大学,河南,2021,理科,本科一批,普通类,521,112446,518,3
青岛理工大学,河南,2020,理科,本科一批,普通类,601,43222,544,57
青岛理工大学,河南,2019,理科,本科一批,普通类,564,39606,502,62
青岛理工大学,河南,2018,理科,本科一批,普通类,567,35578,499,68
青岛理工大学,河南,2017,理科,本科一批,普通类,544,32478,484,60
青岛理工大学,河南,2016,理科,本科一批,普通类,569,31811,523,46
青岛理工大学,河南,2015,理科,本科一批,普通类,564,29617,529,35
济南大学,河南,2021,理科,本科一批,普通类,576,45897,518,58
济南大学,河南,2020,理科,本科一批,普通类,600,44162,544,56
济南大学,河南,2019,理科,本科一批,普通类,560,43018,502,58
济南大学,河南,2018,理科,本科一批,普通类,563,38484,499,64
济南大学,河南,2017,理科,本科一批,普通类,536,38034,484,52
济南大学,河南,2016,理科,本科一批,普通类,560,38238,523,37
济南大学,河南,2015,理科,本科一批,普通类,550,40216,529,21
东北大学,河南,2021,理科,本科一批,普通类,628,10919,518,110
东北大学,河南,2021,理科,本科一批,高收费专业,585,37676,518,67
东北大学,河南,2021,理科,本科一批,农林矿,520,113880,518,2
东北大学,河南,2020,理科,本科一批,普通类,645,11903,544,101
东北大学,河南,2019,理科,本科一批,普通类,607,12858,502,105
东北大学,河南,2018,理科,本科一批,普通类,609,12496,499,110
东北大学,河南,2017,理科,本科一批,普通类,583,12392,484,99
东北大学,河南,2016,理科,本科一批,普通类,608,11526,523,85
东北大学,河南,2015,理科,本科一批,普通类,597,12020,529,68
西安交通大学,河南,2021,理科,本科一批,普通类,658,2928,518,140
西安交通大学,河南,2021,理科,本科一批,医护类,635,8421,518,117
西安交通大学,河南,2020,理科,本科一批,普通类,674,2546,544,130
西安交通大学,河南,2020,理科,本科一批,医护类专业,618,28686,544,74
西安交通大学,河南,2019,理科,本科一批,普通类,643,2783,502,141
西安交通大学,河南,2018,理科,本科一批,普通类,654,1863,499,155
西安交通大学,河南,2018,理科,本科提前批,普通类,607,13303,-,-
西安交通大学,河南,2017,理科,本科一批,普通类,630,2030,484,146
西安交通大学,河南,2016,理科,本科一批,普通类,648,2018,523,125
西安交通大学,河南,2016,理科,本科一批,医护类专业,560,38238,523,37
西安交通大学,河南,2015,理科,本科一批,普通类,641,1912,529,112
西安交通大学,河南,2015,理科,本科一批,医护类专业,569,26321,529,40
河南大学,河南,2021,理科,本科一批,普通类,586,36819,518,68
河南大学,河南,2021,理科,本科一批,软件类,566,55959,518,48
河南大学,河南,2021,理科,本科一批,中外合作办学,552,71998,518,34
河南大学,河南,2021,理科,本科一批,迈阿密学院,543,83173,518,25
河南大学,河南,2021,理科,本科一批,与开封大学联合办学就读地点：开封大学,534,94763,518,16
河南大学,河南,2021,理科,本科一批,医护类,532,97392,518,14
河南大学,河南,2021,理科,本科一批,与濮阳市联办濮阳工学院,527,104040,518,9
河南大学,河南,2020,理科,本科一批,普通类,607,37744,544,63
河南大学,河南,2020,理科,本科一批,软件类专业,581,64188,544,37
河南大学,河南,2020,理科,本科一批,中外合作办学,564,84489,544,20
河南大学,河南,2020,理科,本科一批,迈阿密学院,562,87025,544,18
河南大学,河南,2020,理科,本科一批,与开封大学联合办学就读地点：开封大学,555,96089,544,11
河南大学,河南,2020,理科,本科一批,与濮阳市联办濮阳工学院,548,105494,544,4
河南大学,河南,2020,理科,本科一批,医护类专业,544,110870,544,0
河南大学,河南,2019,理科,本科一批,普通类,563,40404,502,61
河南大学,河南,2019,理科,本科一批,软件类,525,78652,502,23
河南大学,河南,2019,理科,本科一批,中外合作办学,517,88095,502,15
河南大学,河南,2019,理科,本科一批,联合办学,510,96807,502,8
河南大学,河南,2019,理科,本科一批,与濮阳市联办濮阳工学院,502,107111,502,0
河南大学,河南,2018,理科,本科一批,普通类,561,39974,499,62
河南大学,河南,2018,理科,本科一批,中外合作办学,518,79734,499,19
河南大学,河南,2018,理科,本科一批,软件类,511,87208,499,12
河南大学,河南,2018,理科,本科一批,联合办学,506,92631,499,7
河南大学,河南,2018,理科,本科一批,与濮阳市联办濮阳工学院,499,100709,499,0
